,klimaRetires_id,klimaRetires_timestamp,klimaRetires_amount,klimaRetires_beneficiary,klimaRetires_beneficiaryAddress,klimaRetires_certificateTokenID,klimaRetires_feeAmount,klimaRetires_index,klimaRetires_pool,klimaRetires_retirementMessage,klimaRetires_token,klimaRetires_retiringAddress,klimaRetires_specific
915,16596011790xb139c4cc9d20a3618e9a2268d73eff18c496b991,1659601179,2.7583321253414153,audi.klima,0xb793bc742d081d365ba5980b0a0cf7b5a565c476,202.0,0.02758332125341415,46,0x2f800db0fdb5223b3c3f354886d907a671414a7f,This retirement was auto-generated for the owner of this KNS domain.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
916,16596012690xb139c4cc9d20a3618e9a2268d73eff18c496b991,1659601269,2.7583244720862203,0x.klima,0xb793bc742d081d365ba5980b0a0cf7b5a565c476,203.0,0.027583244720862203,47,0x2f800db0fdb5223b3c3f354886d907a671414a7f,This retirement was auto-generated for the owner of this KNS domain.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
917,16596073490xaa7dbd1598251f856c12f63557a4c4397c253cea,1659607349,1.0,Easy Carbon,0x950dd4de12beead3ad4ead964a97f653ff7c646e,,0.01,0,0xaa7dbd1598251f856c12f63557a4c4397c253cea,EasyCarbon.io,MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
918,16596083090xb139c4cc9d20a3618e9a2268d73eff18c496b991,1659608309,3.0,,0xe3a1ebb9a3de6e32b1444c43fb3d651b758570ab,205.0,0.03,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Lets offset some carbon.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
919,16596083970xaa7dbd1598251f856c12f63557a4c4397c253cea,1659608397,3.0,Me,0xe3a1ebb9a3de6e32b1444c43fb3d651b758570ab,,0.03,1,0xaa7dbd1598251f856c12f63557a4c4397c253cea,MCO2 offset,MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
920,16596159170xb139c4cc9d20a3618e9a2268d73eff18c496b991,1659615917,0.47541411873980044,,0x552008c0f6870c2f77e5cc1d2eb9bdff03e30ea0,207.0,0.004754141187398005,28,0x2f800db0fdb5223b3c3f354886d907a671414a7f,,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
921,16596162770xb139c4cc9d20a3618e9a2268d73eff18c496b991,1659616277,0.47539593640610195,,0x552008c0f6870c2f77e5cc1d2eb9bdff03e30ea0,208.0,0.0047539593640610195,29,0x2f800db0fdb5223b3c3f354886d907a671414a7f,,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
922,16596803530x62896f42cf1371b268db56e50d67c34f3eb1ad7a,1659680353,1500.0,Beanstalk,0xc1e088fc1323b20bcbee9bd1b9fc9546db5624c5,209.0,15.0,0,0xd838290e877e0188a4a44700463419ed96c16107,Replanting is only the beginning.,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
923,16597722590xb139c4cc9d20a3618e9a2268d73eff18c496b991,1659772259,2.880445566021608,delta.klima,0xb793bc742d081d365ba5980b0a0cf7b5a565c476,211.0,0.028804455660216083,48,0x2f800db0fdb5223b3c3f354886d907a671414a7f,This retirement was auto-generated for the owner of this KNS domain.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
924,16597722950xb139c4cc9d20a3618e9a2268d73eff18c496b991,1659772295,2.8804373995416657,deltaairlines.klima,0xb793bc742d081d365ba5980b0a0cf7b5a565c476,212.0,0.028804373995416657,49,0x2f800db0fdb5223b3c3f354886d907a671414a7f,This retirement was auto-generated for the owner of this KNS domain.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
925,16597723210xb139c4cc9d20a3618e9a2268d73eff18c496b991,1659772321,2.88042923309647,eni.klima,0xb793bc742d081d365ba5980b0a0cf7b5a565c476,213.0,0.028804292330964702,50,0x2f800db0fdb5223b3c3f354886d907a671414a7f,This retirement was auto-generated for the owner of this KNS domain.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
926,16597812920x3b28baae3987502b436f6f37d1bcd7b87b517b27,1659781292,2.0,Chimeta.klima,0xc4c18a91c071367d3b4d25bd2614e4f42982c1d5,214.0,0.02,3,0xd838290e877e0188a4a44700463419ed96c16107,#art4good // MetaGate NFT,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
927,16597955280xb139c4cc9d20a3618e9a2268d73eff18c496b991,1659795528,2.0,Test,0x44aedcee09950018e676880383a04b378f7cb491,215.0,0.02,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,test 2,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
928,16598044540xb139c4cc9d20a3618e9a2268d73eff18c496b991,1659804454,1.0,,0x420724663dad38715a42119d913f3076e67cdbfc,216.0,0.01,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
929,16598139470xb139c4cc9d20a3618e9a2268d73eff18c496b991,1659813947,10.0,Jonna,0xb92c915a59e353bb231fc4b543de92376f36d6fd,217.0,0.1,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Leaving a trace of my thoughts by helping you leave no trace.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
930,16598140790xb139c4cc9d20a3618e9a2268d73eff18c496b991,1659814079,1.5,Erik,0xb92c915a59e353bb231fc4b543de92376f36d6fd,218.0,0.015,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,For going nowhere and somewhere.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
931,16598145180xb139c4cc9d20a3618e9a2268d73eff18c496b991,1659814518,5.0,Joel,0xb92c915a59e353bb231fc4b543de92376f36d6fd,219.0,0.05,2,0x2f800db0fdb5223b3c3f354886d907a671414a7f,for a cleaner conscience,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
932,16598147280xb139c4cc9d20a3618e9a2268d73eff18c496b991,1659814728,7.0,Nina,0xb92c915a59e353bb231fc4b543de92376f36d6fd,220.0,0.07,3,0x2f800db0fdb5223b3c3f354886d907a671414a7f,you deserve a pristine celebration,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
933,16598148580xb139c4cc9d20a3618e9a2268d73eff18c496b991,1659814858,8.0,Thereza,0xb92c915a59e353bb231fc4b543de92376f36d6fd,221.0,0.08,4,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"for travel, for nature, for friendship, for celebrating",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
934,16598754520xb139c4cc9d20a3618e9a2268d73eff18c496b991,1659875452,0.12,Stephan,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,222.0,0.0012,31,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Offset via Onset Carbon,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
935,16598978800xb6ea7a53fc048d6d3b80b968d696e39482b7e578,1659897880,3.0,Luke Haward,0xa83148b098038f366534253704ae4ff3cf931b94,,0.03,8,0x6bca3b77c1909ce1a4ba1a20d1103bde8d222e48,Offsetra Offset,NBO,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
936,16599474420xb139c4cc9d20a3618e9a2268d73eff18c496b991,1659947442,0.24671237739151597,,0x552008c0f6870c2f77e5cc1d2eb9bdff03e30ea0,224.0,0.0024671237739151597,30,0x2f800db0fdb5223b3c3f354886d907a671414a7f,,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
937,16599534600xb139c4cc9d20a3618e9a2268d73eff18c496b991,1659953460,0.13,Stephan,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,225.0,0.0013,32,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Offset via Onset Carbon,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
938,16599624530xb139c4cc9d20a3618e9a2268d73eff18c496b991,1659962453,0.09931204537496455,,0x552008c0f6870c2f77e5cc1d2eb9bdff03e30ea0,226.0,0.0009931204537496454,31,0x2f800db0fdb5223b3c3f354886d907a671414a7f,,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
939,16599822970x68e65cc375f10baf74ac41773658dd00b5de1eaa,1659982297,0.12,Stephan,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,227.0,0.0012,33,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
940,16599825530x68e65cc375f10baf74ac41773658dd00b5de1eaa,1659982553,0.2,Takura Mbizvo,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,228.0,0.002,34,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
941,16599879180xb139c4cc9d20a3618e9a2268d73eff18c496b991,1659987918,2.5380199809511725,landx.klima,0xc95dd89124ff61f6799c8e5d808b1cb11885e5b0,229.0,0.025380199809511728,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,From LandX.fi  - We have a duty to leave this planet healthy and whole. - via www.kns.earth,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
942,16599911860xaa7dbd1598251f856c12f63557a4c4397c253cea,1659991186,400.0,landx.fi,0xc95dd89124ff61f6799c8e5d808b1cb11885e5b0,,4.0,1,0xaa7dbd1598251f856c12f63557a4c4397c253cea,"To the future generations:
We have a duty to leave this planet healthy and whole, 
So that you may inherit fresh air, pure water and rich soil.
It is your birthright to live on a planet teeming with life.
With love, 
The LandX team
",MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
943,16600747250xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660074725,845.0,Venture Studio,0x1350a67f1b5152713ca08ab616ffc6a6c12326d4,232.0,8.45,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,On behalf of Venture Studio. To offset all of our web3 exploration and experimentation.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
944,16600973210xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660097321,2.0,ranyda,0x005a75e089206f1c5b788a16a5dd54cbf6dd5b9a,234.0,0.02,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,one love,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
945,16601361820xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660136182,0.2,Stephan - Demo,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,235.0,0.002,35,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Offset via Onset Carbon,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
946,16601434900xaa7dbd1598251f856c12f63557a4c4397c253cea,1660143490,30.0,Mark Cuban,0x293ed38530005620e4b28600f196a97e1125daac,,0.3,2,0xaa7dbd1598251f856c12f63557a4c4397c253cea,Personal  Offset,MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
947,16602374350xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660237435,1.0,greenation.eco,0x388abeb1df43b610aba92e4c232dfc099d3349af,238.0,0.01,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Flight TPA -> ATL,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
948,16602964070xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660296407,0.49642044966340515,,0x552008c0f6870c2f77e5cc1d2eb9bdff03e30ea0,240.0,0.004964204496634051,32,0x2f800db0fdb5223b3c3f354886d907a671414a7f,,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
949,16603086470xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660308647,0.01,,0x739bf614b56ca61e0db151ab4d23e09172095f60,241.0,0.0001,3,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Some mini love,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
950,16603276820xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660327682,0.001,Atmosfearful,0x20a580444dd4a90cc8990da7b480c5e3d605a26f,242.0,1e-05,16,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Test, for the devs.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
951,16603282780xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660328278,0.001,Atmosfearful,0x20a580444dd4a90cc8990da7b480c5e3d605a26f,243.0,1e-05,17,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Test, for the devs.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
952,16603349160xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660334916,0.02,fiat.vercel.app,0xf63bd932b6307d3db083631f09c876646cb4e2d2,244.0,0.0002,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,TESTER TESTER,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
953,16603349280xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660334928,0.02,fiat.vercel.app,0xf63bd932b6307d3db083631f09c876646cb4e2d2,245.0,0.0002,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,test 123,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
954,16603350480xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660335048,0.02,fiat.vercel.app,0xf63bd932b6307d3db083631f09c876646cb4e2d2,246.0,0.0002,2,0x2f800db0fdb5223b3c3f354886d907a671414a7f,This is test #2,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
955,16603358020xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660335802,0.02,fiat.vercel.app,0xf63bd932b6307d3db083631f09c876646cb4e2d2,247.0,0.0002,3,0x2f800db0fdb5223b3c3f354886d907a671414a7f,test 456,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
956,16603722740xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660372274,0.04959121929446052,Sushiswap Green Txn,0x693ad12dba5f6e07de86faa21098b691f60a1bea,249.0,0.0004959121929446052,4,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Retired using KlimaDAO x Sushi Integration,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
957,16603732130xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660373213,0.04951727123904924,Sushiswap Green Txn,0x693ad12dba5f6e07de86faa21098b691f60a1bea,250.0,0.0004951727123904924,5,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Retired using KlimaDAO x Sushi Integration,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
958,16603768790xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660376879,0.066177863723404,Sushiswap Green Txn,0x693ad12dba5f6e07de86faa21098b691f60a1bea,251.0,0.0006617786372340401,6,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Retired using KlimaDAO x Sushi Integration,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
959,16603779330xaa7dbd1598251f856c12f63557a4c4397c253cea,1660377933,5.0,dawimitch,0xb8379a6e0ebc57846e6ba1e8678ddb6c7c056896,,0.05,0,0xaa7dbd1598251f856c12f63557a4c4397c253cea,for the betterment of all,MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
960,16603857600xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660385760,1.0,,0x30d18bc825229be06303c91b4ab2d4a2c952e8af,252.0,0.01,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
961,16604463620xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660446362,20.0,brucethegoose.eth,0x18c6a47aca1c6a237e53ed2fc3a8fb392c97169b,253.0,0.2,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"I <3 you Earth. I like some of you, human. ",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
962,16604685320xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660468532,7.6,,0x71b5f184a5b64e3db34086feecfbddce08604c7d,254.0,0.076,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Personal web3 carbon footprint,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
963,16604878220xaa7dbd1598251f856c12f63557a4c4397c253cea,1660487822,1.0,,0x8c2755cdcf38086d3001c39d5a1b876e9ad9bc75,,0.01,0,0xaa7dbd1598251f856c12f63557a4c4397c253cea,,MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
964,16605686650xaa7dbd1598251f856c12f63557a4c4397c253cea,1660568665,100.0,Gilad,0xc6b8db665895c25ef0c9a426ef24d1ae54b48515,,1.0,0,0xaa7dbd1598251f856c12f63557a4c4397c253cea,Burn old vintage carbon credits ,MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
965,16605757050xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660575705,3.87301e-13,,0x552008c0f6870c2f77e5cc1d2eb9bdff03e30ea0,259.0,3.87301e-15,33,0x2f800db0fdb5223b3c3f354886d907a671414a7f,,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
966,16605861230xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660586123,0.06204881757433212,Sushiswap Green Txn,0x4ae6d99edfdc55176a12f869150434b2263e03e8,260.0,0.0006204881757433212,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Retired using KlimaDAO x Sushi Integration,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
967,16605861370xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660586137,0.04931983119017201,Sushiswap Green Txn,0x693ad12dba5f6e07de86faa21098b691f60a1bea,261.0,0.0004931983119017202,7,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Retired using KlimaDAO x Sushi Integration,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
968,16605998590xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660599859,401.92,Senkusha,0x8e14b52bca3b9d4c82174113089682fd6c5a53ba,262.0,4.0192,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,The team over at Senkusha loves the initiative behind Klima! We can't wait to be apart of this journey for years to come.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
969,16606080440xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660608044,0.02,fiat retirement demo,0xf63bd932b6307d3db083631f09c876646cb4e2d2,263.0,0.0002,4,0x2f800db0fdb5223b3c3f354886d907a671414a7f,test 5pm,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
970,16606399480xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660639948,0.02,fiat retirement demo,0xf63bd932b6307d3db083631f09c876646cb4e2d2,265.0,0.0002,5,0x2f800db0fdb5223b3c3f354886d907a671414a7f,lariPuna,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
971,16606673920xaa7dbd1598251f856c12f63557a4c4397c253cea,1660667392,10.0,David Hoffman,0xfa53d837b5ddd616007f91487f041d27edb683a0,,0.1,0,0xaa7dbd1598251f856c12f63557a4c4397c253cea,To compensate for historic ETH emissions as calculated on carbon.fyi,MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
972,16606721080xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660672108,5.0,,0xe69f48b69e2342356b8e677eb415800c91e86ae0,266.0,0.05,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,My first carbon retirement - here's hoping that us in this small corner of the world can make a difference for those whom we will never meet.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
973,16606759320xeaa9938076748d7edd4df0721b3e3fe4077349d3,1660675932,0.6,Ryan Sean Adams,0xe9d18dbfd105155eb367fcfef87eaaafd15ea4b2,267.0,0.006,0,0xd838290e877e0188a4a44700463419ed96c16107,To compensate for historic ETH emissions as calculated on carbon.fyi,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
974,16606783880xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660678388,9.0,,0xa904a0f8b4f0292785ad610dae1084a916142a77,268.0,0.09,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Inspired carbon.fyi,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
975,16606806840xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660680684,0.9999999744961842,Joel,0x6f9883681643daf8704ecbc7351c7f0d7282a685,269.0,0.009999999744961843,3,0x2f800db0fdb5223b3c3f354886d907a671414a7f,KlimaDAO discord had no good ideas for this message.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
976,16607581150xaa7dbd1598251f856c12f63557a4c4397c253cea,1660758115,12.0,Earthling,0x02994691d85044237891ba07e457aff00831ec44,,0.12,0,0xaa7dbd1598251f856c12f63557a4c4397c253cea,"For the 60,000 km driven with my car. Gasoline can't disappear soon enough.",MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
977,16607800960x68e65cc375f10baf74ac41773658dd00b5de1eaa,1660780096,0.4,Stephan,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,271.0,0.004,36,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
978,16607808060x68e65cc375f10baf74ac41773658dd00b5de1eaa,1660780806,0.4,Stephan,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,272.0,0.004,37,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
979,16607809360x68e65cc375f10baf74ac41773658dd00b5de1eaa,1660780936,1.0,Robert Dinkelmann,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,273.0,0.01,38,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
980,16607809780x68e65cc375f10baf74ac41773658dd00b5de1eaa,1660780978,1.0,Arjun Naha,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,274.0,0.01,39,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
981,16607811040x68e65cc375f10baf74ac41773658dd00b5de1eaa,1660781104,1.0,Andrew,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,275.0,0.01,40,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
982,16607857970x68e65cc375f10baf74ac41773658dd00b5de1eaa,1660785797,1.0,Sai Kambampati,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,276.0,0.01,41,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
983,16607931920xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660793192,0.01,Shimon's testing facility,0x6f9f81eb4f54512be8c91833783ee0074328e062,277.0,0.0001,6,0x2f800db0fdb5223b3c3f354886d907a671414a7f,la di da,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
984,16608024460x68e65cc375f10baf74ac41773658dd00b5de1eaa,1660802446,0.2,Stripe test ,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,278.0,0.002,42,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
985,16608045200x68e65cc375f10baf74ac41773658dd00b5de1eaa,1660804520,0.1,Stephan,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,279.0,0.001,43,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
986,16608067040x68e65cc375f10baf74ac41773658dd00b5de1eaa,1660806704,0.1,Luke Stripe 2,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,280.0,0.001,44,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
987,16608068120x68e65cc375f10baf74ac41773658dd00b5de1eaa,1660806812,0.1,Luke Stripe 3,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,281.0,0.001,45,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
988,16608069020x68e65cc375f10baf74ac41773658dd00b5de1eaa,1660806902,1.0,H,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,282.0,0.01,46,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
989,16608128720x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,1660812872,2.3,dotadvisors ,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,283.0,0.023,47,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
990,16608145840x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,1660814584,1.0,John B,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,284.0,0.01,48,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
991,16608211500x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,1660821150,1.0,Evan Shankman ,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,285.0,0.01,49,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
992,16608255500x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,1660825550,0.1,Stephan,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,286.0,0.001,50,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
993,16608408910xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660840891,1000.0,Rain,0x9713ce42e4a965684d0cb757ec2f38d8d3fdc490,287.0,10.0,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,We are retiring 1000 tonnes of carbon to offset more than three times the carbon footprint of Rain's operations. ,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
994,16608471870x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,1660847187,0.1,Angela Ambler,0xa94dd39dd7ae09b97850c74f25140c7b09491cd6,288.0,0.001,51,0xd838290e877e0188a4a44700463419ed96c16107,Offset via Onset Carbon,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
995,16608646540xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660864654,0.02,fiat retirement demo,0xf63bd932b6307d3db083631f09c876646cb4e2d2,289.0,0.0002,6,0x2f800db0fdb5223b3c3f354886d907a671414a7f,test 4:17pm,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
996,16608683690xb139c4cc9d20a3618e9a2268d73eff18c496b991,1660868369,0.02,fiat retirement demo,0xf63bd932b6307d3db083631f09c876646cb4e2d2,290.0,0.0002,7,0x2f800db0fdb5223b3c3f354886d907a671414a7f,test 5:19,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
